stem,company,company_present,company_len,date,date_present,date_len,address,address_present,address_len,total,total_present,total_len,total_format
X51008099071,LEONG HENG SHELL SERVICE STATION,True,32,20/06/18,True,8,"LOT 26151 BANDAR SG LONG, 11 1/4 MILES CHERAS, 43000 KAJANG, SELANGOR",True,69,50.00,True,5,NNN.NN       e.g. 9.00
X51008099073,PROSPER NIAGA,True,13,26/06/18,True,8,"LOT PT 1138 ,PT 33122, BANDAR MAHKOTA CHERAS 43200 CHERAS, SELANGOR",True,67,100.00,True,6,NNN.NN       e.g. 9.00
X51008099081,RESTORAN WAN SHENG,True,18,01-06-2018,True,10,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",True,85,4.80,True,4,NNN.NN       e.g. 9.00
X51008099083,RESTORAN WAN SHENG,True,18,04-06-2018,True,10,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",True,85,6.70,True,4,NNN.NN       e.g. 9.00
X51008099084,RESTORAN WAN SHENG,True,18,26-06-2018,True,10,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",True,85,4.60,True,4,NNN.NN       e.g. 9.00
X51008099085,RESTORAN WAN SHENG,True,18,26-06-2018,True,10,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",True,85,4.10,True,4,NNN.NN       e.g. 9.00
X51008099087,RESTORAN WAN SHENG,True,18,11-06-2018,True,10,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",True,85,7.80,True,4,NNN.NN       e.g. 9.00
X51008099089,RESTORAN WAN SHENG,True,18,20-06-2018,True,10,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",True,85,9.60,True,4,NNN.NN       e.g. 9.00
X51008099102,MIZU MENTAI SDN. BHD.,True,21,04-06-2018,True,10,"NO: 1-1&2 GROUND FLOOR, JLN TEMENGGUNG 13/9, 43200 CHERAS SELANGOR.",True,67,68.00,True,5,NNN.NN       e.g. 9.00
X51008114216,MR. D.I.Y. (KUCHAI) SDN BHD,True,27,15-06-18,True,8,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR",True,96,8.95,True,4,NNN.NN       e.g. 9.00
X51008114217,MR. D.I.Y. (KUCHAI) SDN BHD,True,27,30-06-18,True,8,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR",True,96,27.25,True,5,NNN.NN       e.g. 9.00
X51008114260,99 SPEED MART S/B,True,17,02-05-18,True,8,"LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1237-TMN INDAH PERDANA",True,87,23.60,True,5,NNN.NN       e.g. 9.00
X51008114262,99 SPEED MART S/B,True,17,05-05-18,True,8,"LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1237-TMN INDAH PERDANA",True,87,137.15,True,6,NNN.NN       e.g. 9.00
X51008114266,99 SPEED MART S/B,True,17,13-05-18,True,8,"LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1237-TMN INDAH PERDANA",True,87,22.90,True,5,NNN.NN       e.g. 9.00
X51008114281,99 SPEED MART S/B,True,17,04-06-18,True,8,"LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1237-TMN INDAH PERDANA",True,87,23.40,True,5,NNN.NN       e.g. 9.00
X51008114282,99 SPEED MART S/B,True,17,04-06-18,True,8,"LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1237-TMN INDAH PERDANA",True,87,20.90,True,5,NNN.NN       e.g. 9.00
X51008114283,MR. D.I.Y. (KUCHAI) SDN BHD,True,27,11-06-18,True,8,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR",True,96,11.25,True,5,NNN.NN       e.g. 9.00
X51008114284,MR. D.I.Y. (KUCHAI) SDN BHD,True,27,25-06-18,True,8,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR",True,128,17.45,True,5,NNN.NN       e.g. 9.00
X51008114321,FILL IN ENTERPRISE,True,18,03/06/18,True,8,"LOT 2407, JALAN DUA 52100 KEPONG BARU, KL",True,41,100.00,True,6,NNN.NN       e.g. 9.00
X51008122920,C W KHOO HARDWARE SDN BHD,True,25,04-05-18,True,8,"NO.50, JALAN PBS 14/11, KAWASAN PERINDUSTRIAN BUKIT SERDANG,",True,60,19.00,True,5,NNN.NN       e.g. 9.00
X51008123446,DION REALTIES SDN BHD,True,21,30/05/18,True,8,"MENARA DION #02-03, LEVEL 2, 27, JALAN SULTAN ISMAIL, 50250 KUALA LUMPUR.",True,73,5.00,True,4,NNN.NN       e.g. 9.00
X51008123447,DION REALTIES SDN BHD,True,21,28/05/18,True,8,"MENARA DION #02-03, LEVEL 2, 27, JALAN SULTAN ISMAIL, 50250 KUALA LUMPUR.",True,73,5.00,True,4,NNN.NN       e.g. 9.00
X51008123450,SANJUNG REALITI SDN. BHD.,True,25,27/06/18,True,8,"CAR PARK OFFICE, BASEMENT 1, LABUHRAYA SPRINT, PJU6A, 47400 PETALING JAYA, SELANGOR",True,83,1.50,True,4,NNN.NN       e.g. 9.00
X51008123451,C W KHOO HARDWARE SDN BHD,True,25,11/06/2018,True,10,"NO.50 , JALAN PBS 14/11 , KAWASAN PERINDUSTRIAN BUKIT SERDANG,",True,62,48.00,True,5,NNN.NN       e.g. 9.00
X51008123476,DION REALTIES SDN BHD,True,21,25/06/18,True,8,"MENARA DION #02-03, LEVEL 2, 27, JALAN SULTAN ISMAIL, 50250 KUALA LUMPUR.",True,73,5.00,True,4,NNN.NN       e.g. 9.00
X51008123580,MR. D.I.Y. (M) SDN BHD,True,22,17-06-18,True,8,"LOT 1851-A & 1851-B, JALAN KP3 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR",True,96,8.10,True,4,NNN.NN       e.g. 9.00
X51008123586,MYNEWS RETAIL SB,True,16,29/06/2018,True,10,"OASIS VILLAGE LOUNGE 2, GROUND FLOOR, OASIS VILLAGE,NO 2, JALAN PJU 1A/7A, OASIS SQUARE,OASIS DAMANSARA., 47301, PETALING JAYA,SELANGOR",True,135,7.70,True,4,NNN.NN       e.g. 9.00
X51008123599,OGN GROUP SDN BHD,True,17,17/06/2018,True,10,"NO.29M, JALAN DINAR G U3/G, SEKSYEN U3, SUBANG PERDANA, 40150 SHAH ALAM",True,71,28.30,True,5,NNN.NN       e.g. 9.00
X51008123604,OGN GROUP SDN BHD,True,17,24/06/2018,True,10,"NO.29M, JALAN DINAR G U3/G, SEKSYEN U3, SUBANG PERDANA, 40150 SHAH ALAM",True,71,52.40,True,5,NNN.NN       e.g. 9.00
X51008128052,PANDAH INDAH PULAU KETAM RESTAURANT,True,35,30-04-2018,True,10,"M4-A-8, JALAN PANDAH INDAH 4/1A, PANDAH INDAH, 55100 KUALA LUMPUR.",True,66,93.00,True,5,NNN.NN       e.g. 9.00
X51008128062,RESTAURANT JIAWEI JIAWEI HOUSE,True,30,11/5/2018,True,9,"13, JLN TASIK UTAMA 8 MEDAN NIAGA DAMAI SG BESI 57000 KL",True,56,27.00,True,5,NNN.NN       e.g. 9.00
X51008128065,99 SPEED MART S/B,True,17,03-05-18,True,8,"LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1249-TMN PANDAN CAHAYA",True,87,19.90,True,5,NNN.NN       e.g. 9.00
X51008142005,ONE ONE THREE SEAFOOD RESTAURANT SDN BHD,True,40,28-04-2018,True,10,"NO.1, TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR.",True,65,65.70,True,5,NNN.NN       e.g. 9.00
X51008142030,ONE ONE THREE SEAFOOD RESTAURANT SDN BHD,True,40,05-06-2018,True,10,"NO. 1, TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR.",True,66,52.00,True,5,NNN.NN       e.g. 9.00
X51008142031,ONE ONE THREE SEAFOOD RESTAURANT SDN BHD,True,40,22-05-2018,True,10,"NO. 1, TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR.",True,66,71.00,True,5,NNN.NN       e.g. 9.00
X51008142032,ONE ONE THREE SEAFOOD RESTAURANT SDN BHD,True,40,28-05-2018,True,10,"NO. 1, TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR.",True,66,112.35,True,6,NNN.NN       e.g. 9.00
X51008142033,ONE ONE THREE SEAFOOD RESTAURANT SDN BHD,True,40,19-05-2018,True,10,"NO. 1, TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR.",True,66,42.40,True,5,NNN.NN       e.g. 9.00
X51008142034,MEGAH RETAIL SDN BHD,True,20,09/05/2018,True,10,"3-7, GROUND FLOOR, JLN PURTA DENGKIL 1 TMN PUTRA DENGKIL 43800 DENGKIL, SELANGOR DARUL EHSAN",True,92,4.70,True,4,NNN.NN       e.g. 9.00
X51008142038,99 SPEED MART S/B,True,17,28-01-18,True,8,"LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1225-DENGKIL",True,77,27.90,True,5,NNN.NN       e.g. 9.00
X51008142058,KEDAI PAPAN YEW CHUAN,True,21,20/04/2018,True,10,"LOT 276 JALAN BANTING 43800 DENGKIL, SELANGOR",True,45,87.45,True,5,NNN.NN       e.g. 9.00
X51008142059,KEDAI PAPAN YEW CHUAN,True,21,17/04/2018,True,10,"LOT 276 JALAN BANTING 43800 DENGKIL, SELANGOR",True,45,190.80,True,6,NNN.NN       e.g. 9.00
X51008142060,KEDAI PAPAN YEW CHUAN,True,21,26/05/2018,True,10,"LOT 276 JALAN BANTING 43800 DENGKIL, SELANGOR",True,45,121.90,True,6,NNN.NN       e.g. 9.00
X51008142061,KEDAI PAPAN YEW CHUAN,True,21,03/05/2018,True,10,"LOT 276 JALAN BANTING 43800 DENGKIL, SELANGOR",True,45,178.08,True,6,NNN.NN       e.g. 9.00
X51008142062,KEDAI PAPAN YEW CHUAN,True,21,02/05/2018,True,10,"LOT 276 JALAN BANTING 43800 DENGKIL, SELANGOR",True,45,361.46,True,6,NNN.NN       e.g. 9.00
X51008142063,KEDAI PAPAN YEW CHUAN,True,21,30/04/2018,True,10,"LOT 276 JALAN BANTING 43800 DENGKIL, SELANGOR",True,45,404.39,True,6,NNN.NN       e.g. 9.00
X51008142065,KEDAI PAPAN YEW CHUAN,True,21,23/05/2018,True,10,"LOT 276 JALAN BANTING 43800 DENGKIL, SELANGOR.",True,46,162.71,True,6,NNN.NN       e.g. 9.00
X51008142068,KEDAI PAPAN YEW CHUAN,True,21,11/05/2018,True,10,"LOT 276 JALAN BANTING 43800 DENGKIL, SELANGOR",True,45,68.90,True,5,NNN.NN       e.g. 9.00
X51008145450,GH DISTRIBUTOR & MARKETING SDN BHD,True,34,20/06/2018,True,10,"216, MACALISTER ROAD, 10400 PENANG, 10400 PENANG.",True,49,85.20,True,5,NNN.NN       e.g. 9.00
X51008145504,AMTECH ELECTRICAL SUPPLIES,True,26,27/06/18,True,8,"107,JALAN BANDAR RAWANG 2, PUSAT BANDAR RAWANG, 48000 RAWANG,SELANGOR D E",True,73,136.00,True,6,NNN.NN       e.g. 9.00
X51008145505,KT WONG TRADING,True,15,09/06/2018,True,10,"22, JALAN PERINDUSTRIAN HIJAU 5, TAMAN PERINDUSTRIAN HIJAU,",True,59,489.30,True,6,NNN.NN       e.g. 9.00
X51008164420,POPULAR BOOK CO. (M) SDN BHD,True,28,03/04/18,True,8,"NO 8, JALAN 7/118B, DESA TUN RAZAK 56000 KUALA LUMPUR, MALAYSIA",True,63,7.30,True,4,NNN.NN       e.g. 9.00
X51008164510,OCEAN LC PACKAGING ENTERPRISE,True,29,27/06/2018,True,10,"41-1, JLN RADIN ANUM 2, SRI PETALING, 57000 KUALA LUMPUR.",True,57,RM152.00,True,8,CCY+amount   e.g. MYR 9.00
X51008164524,MR. D.I.Y. (M) SDN BHD,True,22,15-07-18,True,8,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR",True,96,7.15,True,4,NNN.NN       e.g. 9.00
X51008164525,PASAR RAYA MEGA MAJU (SEMENYIH) SDN BHD,True,39,03/07/2018,True,10,"NO 24, 25 & 26, JALAN PUSAT PERNIAGAAN BUNGA RAYA 4, PUSAT PERNIAGAAN BUNGA RAYA,",True,81,30.45,True,5,NNN.NN       e.g. 9.00
X51008164969,ONE ONE THREE SEAFOOD RESTAURANT SDN BHD,True,40,14-06-2018,True,10,"NO. 1, TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR.",True,66,59.00,True,5,NNN.NN       e.g. 9.00
X51008164991,ONE ONE THREE SEAFOOD RESTAURANT SDN BHD,True,40,13-06-2018,True,10,"NO.1, TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR.",True,65,35.00,True,5,NNN.NN       e.g. 9.00
X51008164992,ONE ONE THREE SEAFOOD RESTAURANT SDN BHD,True,40,30-05-2018,True,10,"NO.1, TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR.",True,65,87.45,True,5,NNN.NN       e.g. 9.00
X51008164996,ONE ONE THREE SEAFOOD RESTAURANT SDN BHD,True,40,17-06-2018,True,10,"NO.1, TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR.",True,65,58.00,True,5,NNN.NN       e.g. 9.00
X51008164997,ONE ONE THREE SEAFOOD RESTAURANT SDN BHD,True,40,15-06-2018,True,10,"NO.1, TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR.",True,65,148.50,True,6,NNN.NN       e.g. 9.00
X51008164998,ONE ONE THREE SEAFOOD RESTAURANT SDN BHD,True,40,20-06-2018,True,10,"NO. 1, TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR.",True,66,38.00,True,5,NNN.NN       e.g. 9.00
X51008164999,ONE ONE THREE SEAFOOD RESTAURANT SDN BHD,True,40,23-06-2018,True,10,"NO.1, TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR.",True,65,179.50,True,6,NNN.NN       e.g. 9.00
X51009453801,GL HANDICRAFT & TAIL ORING,True,26,20/03/2018,True,10,"19, JALAN KANCIL, OFF JALAN PUDU, 55100 KUALA LUMPUR MALAYSIA",True,61,102.00,True,6,NNN.NN       e.g. 9.00
X51009453804,LIAN HING STATIONERY SDN BHD,True,28,27/03/2018,True,10,"NO.32 & 33, JALAN SR 1/9, SEKSYEN 9, TAMAN SERDANG RAYA, 43300 SERI KEMBANGAN, SELANGOR DARUL EHSAN",True,99,12.00,True,5,NNN.NN       e.g. 9.00
